OtuName	Core	TotalRelativeabundance	TotalOcurrence	Relative.abundance.y1	Relative.abundance.y2	Relative.abundance.y3	Ocurrence.y1	Ocurrence.y2	Ocurrence.y3	Locus	size	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
BacV5_Otu_001795	no	2.99E-05	0.053398058	9.51E-06	2.51E-06	7.46E-05	0.09375	0.028571429	0.041666667	BacV5	70	"k__Bacteria(100);p__Chloroflexi(100);c__Chloroflexi(100);c__Chloroflexi_unclassified(100);c__Chloroflexi_unclassified(100);c__Chloroflexi_unclassified(100);c__Chloroflexi_unclassified(100);"	k__Bacteria	p__Chloroflexi	c__Chloroflexi	c__Chloroflexi_unclassified	c__Chloroflexi_unclassified	c__Chloroflexi_unclassified	c__Chloroflexi_unclassified
BacV5_Otu_001796	no	2.74E-05	0.184466019	1.88E-05	1.42E-05	4.80E-05	0.171875	0.128571429	0.25	BacV5	70	"k__Bacteria(100);p__Chlamydiae(100);c__Chlamydiia(100);o__Chlamydiales(100);f__Parachlamydiaceae(75);f__Parachlamydiaceae_unclassified(53);f__Parachlamydiaceae_unclassified(53);"	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Parachlamydiaceae	f__Parachlamydiaceae_unclassified	f__Parachlamydiaceae_unclassified
BacV5_Otu_001797	no	3.21E-05	0.199029126	2.42E-05	6.60E-05	6.27E-06	0.1875	0.357142857	0.055555556	BacV5	70	"k__Bacteria(100);k__Bacteria_unclassified(89);k__Bacteria_unclassified(89);k__Bacteria_unclassified(89);k__Bacteria_unclassified(89);k__Bacteria_unclassified(89);k__Bacteria_unclassified(89);"	k__Bacteria	k__Bacteria_unclassified	k__Bacteria_unclassified	k__Bacteria_unclassified	k__Bacteria_unclassified	k__Bacteria_unclassified	k__Bacteria_unclassified
BacV5_Otu_001798	no	2.54E-05	0.189320388	1.55E-05	4.32E-05	1.70E-05	0.125	0.328571429	0.111111111	BacV5	70	"k__Bacteria(100);p__Chloroflexi(100);c__Chloroflexi(100);o__[Roseiflexales](100);f__[Kouleothrixaceae](100);f__[Kouleothrixaceae]_unclassified(100);f__[Kouleothrixaceae]_unclassified(100);"	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__[Roseiflexales]	f__[Kouleothrixaceae]	f__[Kouleothrixaceae]_unclassified	f__[Kouleothrixaceae]_unclassified
BacV5_Otu_001799	no	2.53E-05	0.131067961	2.56E-05	4.83E-05	2.62E-06	0.078125	0.271428571	0.041666667	BacV5	70	"k__Bacteria(100);p__Proteobacteria(95);c__Betaproteobacteria(95);o__Burkholderiales(93);f__Comamonadaceae(92);f__Comamonadaceae_unclassified(61);f__Comamonadaceae_unclassified(61);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae_unclassified	f__Comamonadaceae_unclassified
BacV5_Otu_001800	no	2.33E-05	0.101941748	2.59E-05	4.18E-05	2.89E-06	0.140625	0.142857143	0.027777778	BacV5	70	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nakamurellaceae(100);f__Nakamurellaceae_unclassified(99);f__Nakamurellaceae_unclassified(99);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nakamurellaceae	f__Nakamurellaceae_unclassified	f__Nakamurellaceae_unclassified
BacV5_Otu_001801	no	1.83E-05	0.038834951	2.68E-06	5.06E-05	6.66E-07	0.015625	0.085714286	0.013888889	BacV5	70	"k__Bacteria(100);p__Proteobacteria(100);p__Proteobacteria_unclassified(92);p__Proteobacteria_unclassified(92);p__Proteobacteria_unclassified(92);p__Proteobacteria_unclassified(92);p__Proteobacteria_unclassified(92);"	k__Bacteria	p__Proteobacteria	p__Proteobacteria_unclassified	p__Proteobacteria_unclassified	p__Proteobacteria_unclassified	p__Proteobacteria_unclassified	p__Proteobacteria_unclassified
BacV5_Otu_001802	no	1.45E-05	0.004854369	0	0	4.15E-05	0	0	0.013888889	BacV5	70	"k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Cardiobacteriales(100);f__Cardiobacteriaceae(100);g__Cardiobacterium(100);s__valvarum(100);"	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__Cardiobacteriaceae	g__Cardiobacterium	s__valvarum
BacV5_Otu_001803	no	3.54E-05	0.174757282	1.59E-05	7.46E-05	1.45E-05	0.109375	0.357142857	0.055555556	BacV5	70	"k__Bacteria(100);p__Proteobacteria(69);c__Alphaproteobacteria(66);o__Sphingomonadales(56);o__Sphingomonadales_unclassified(56);o__Sphingomonadales_unclassified(56);o__Sphingomonadales_unclassified(56);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	o__Sphingomonadales_unclassified	o__Sphingomonadales_unclassified	o__Sphingomonadales_unclassified
BacV5_Otu_001804	no	2.03E-05	0.09223301	4.45E-05	1.92E-05	0	0.171875	0.114285714	0	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);g__Sphingomonas_unclassified(90);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	g__Sphingomonas_unclassified
BacV5_Otu_001805	no	2.76E-05	0.184466019	2.10E-05	3.41E-05	2.71E-05	0.125	0.271428571	0.152777778	BacV5	69	"k__Bacteria(100);p__Chloroflexi(96);c__TK10(56);c__TK10_unclassified(56);c__TK10_unclassified(56);c__TK10_unclassified(56);c__TK10_unclassified(56);"	k__Bacteria	p__Chloroflexi	c__TK10	c__TK10_unclassified	c__TK10_unclassified	c__TK10_unclassified	c__TK10_unclassified
BacV5_Otu_001807	no	2.28E-05	0.233009709	2.32E-05	1.45E-05	3.04E-05	0.265625	0.2	0.236111111	BacV5	69	"k__Bacteria(100);p__Actinobacteria(100);c__Acidimicrobiia(100);o__Acidimicrobiales(100);o__Acidimicrobiales_unclassified(100);o__Acidimicrobiales_unclassified(100);o__Acidimicrobiales_unclassified(100);"	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	o__Acidimicrobiales_unclassified	o__Acidimicrobiales_unclassified	o__Acidimicrobiales_unclassified
BacV5_Otu_001808	no	3.78E-05	0.150485437	2.45E-05	8.82E-05	6.52E-07	0.109375	0.328571429	0.013888889	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);c__Alphaproteobacteria_unclassified(99);c__Alphaproteobacteria_unclassified(99);c__Alphaproteobacteria_unclassified(99);c__Alphaproteobacteria_unclassified(99);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	c__Alphaproteobacteria_unclassified	c__Alphaproteobacteria_unclassified	c__Alphaproteobacteria_unclassified	c__Alphaproteobacteria_unclassified
BacV5_Otu_001809	no	2.70E-05	0.160194175	2.28E-05	5.59E-05	2.55E-06	0.15625	0.285714286	0.041666667	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);s__echinoides(93);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__echinoides
BacV5_Otu_001811	no	2.45E-05	0.145631068	2.12E-05	4.82E-06	4.66E-05	0.171875	0.071428571	0.194444444	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(100);o__Desulfuromonadales(100);f__Geobacteraceae(100);g__Geobacter(100);g__Geobacter_unclassified(100);"	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter	g__Geobacter_unclassified
BacV5_Otu_001812	no	2.40E-05	0.116504854	4.53E-05	7.32E-06	2.14E-05	0.203125	0.071428571	0.083333333	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);g__Sphingomonas_unclassified(58);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	g__Sphingomonas_unclassified
BacV5_Otu_001813	no	2.10E-05	0.150485437	1.01E-05	2.44E-05	2.74E-05	0.109375	0.142857143	0.194444444	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);s__asaccharolytica(100);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__asaccharolytica
BacV5_Otu_001814	no	2.90E-05	0.155339806	1.40E-05	5.18E-05	2.02E-05	0.078125	0.314285714	0.069444444	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);s__asaccharolytica(93);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__asaccharolytica
BacV5_Otu_001815	no	3.23E-05	0.111650485	4.52E-05	4.78E-05	5.87E-06	0.15625	0.171428571	0.013888889	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(92);s__wittichii(57);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__wittichii
BacV5_Otu_001817	no	3.13E-05	0.029126214	7.04E-05	2.79E-05	0	0.078125	0.014285714	0	BacV5	69	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Dermacoccaceae(93);g__Dermacoccus(93);g__Dermacoccus_unclassified(93);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Dermacoccaceae	g__Dermacoccus	g__Dermacoccus_unclassified
BacV5_Otu_001818	no	1.34E-05	0.038834951	2.40E-06	9.70E-07	3.53E-05	0.015625	0.014285714	0.083333333	BacV5	69	"k__Bacteria(100);p__Cyanobacteria(100);c__ML635J-21(100);c__ML635J-21_unclassified(100);c__ML635J-21_unclassified(100);c__ML635J-21_unclassified(100);c__ML635J-21_unclassified(100);"	k__Bacteria	p__Cyanobacteria	c__ML635J-21	c__ML635J-21_unclassified	c__ML635J-21_unclassified	c__ML635J-21_unclassified	c__ML635J-21_unclassified
BacV5_Otu_001819	no	2.97E-05	0.17961165	6.55E-06	5.26E-05	2.80E-05	0.109375	0.157142857	0.263888889	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);g__Massilia(100);g__Massilia_unclassified(90);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	g__Massilia_unclassified
BacV5_Otu_001820	no	2.81E-05	0.150485437	1.23E-05	1.71E-05	5.29E-05	0.109375	0.1	0.236111111	BacV5	69	"k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);c__Bacilli_unclassified(72);c__Bacilli_unclassified(72);c__Bacilli_unclassified(72);c__Bacilli_unclassified(72);"	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli_unclassified	c__Bacilli_unclassified	c__Bacilli_unclassified	c__Bacilli_unclassified
BacV5_Otu_001821	no	2.52E-05	0.09223301	1.03E-05	6.33E-05	1.38E-06	0.046875	0.2	0.027777778	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(98);o__Sphingomonadales(98);f__Sphingomonadaceae(98);g__Sphingomonas(98);g__Sphingomonas_unclassified(64);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	g__Sphingomonas_unclassified
BacV5_Otu_001822	no	3.43E-05	0.067961165	2.38E-05	7.73E-05	1.75E-06	0.03125	0.157142857	0.013888889	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);g__Janthinobacterium(73);s__lividum(73);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Janthinobacterium	s__lividum
BacV5_Otu_001823	no	2.27E-05	0.160194175	1.07E-05	4.77E-05	9.05E-06	0.109375	0.3	0.069444444	BacV5	69	"k__Bacteria(100);p__Proteobacteria(86);c__Alphaproteobacteria(86);o__Sphingomonadales(86);f__Sphingomonadaceae(86);g__Sphingomonas(73);g__Sphingomonas_unclassified(73);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	g__Sphingomonas_unclassified
BacV5_Otu_001824	no	2.12E-05	0.194174757	7.27E-06	3.02E-05	2.49E-05	0.09375	0.228571429	0.25	BacV5	69	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Intrasporangiaceae(100);f__Intrasporangiaceae_unclassified(69);f__Intrasporangiaceae_unclassified(69);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae	f__Intrasporangiaceae_unclassified	f__Intrasporangiaceae_unclassified
BacV5_Otu_001825	no	1.58E-05	0.087378641	0	1.85E-06	4.34E-05	0	0.014285714	0.236111111	BacV5	69	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Hyphomicrobiaceae(100);g__Devosia(100);g__Devosia_unclassified(100);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	g__Devosia_unclassified
BacV5_Otu_001826	no	2.52E-05	0.072815534	8.56E-06	1.83E-05	4.68E-05	0.0625	0.1	0.055555556	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Xanthomonadales(100);f__Xanthomonadaceae(100);g__Luteibacter(96);s__rhizovicinus(96);"	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Luteibacter	s__rhizovicinus
BacV5_Otu_001827	no	2.68E-05	0.077669903	1.46E-05	5.19E-05	1.32E-05	0.078125	0.085714286	0.069444444	BacV5	68	"k__Bacteria(100);p__Bacteroidetes(100);c__Flavobacteriia(100);o__Flavobacteriales(100);f__[Weeksellaceae](100);g__Chryseobacterium(100);g__Chryseobacterium_unclassified(100);"	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	g__Chryseobacterium_unclassified
BacV5_Otu_001828	no	1.93E-05	0.033980583	3.00E-06	5.41E-05	0	0.015625	0.085714286	0	BacV5	68	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);f__Microbacteriaceae_unclassified(99);f__Microbacteriaceae_unclassified(99);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	f__Microbacteriaceae_unclassified	f__Microbacteriaceae_unclassified
BacV5_Otu_001829	no	2.58E-05	0.189320388	1.91E-05	3.33E-05	2.45E-05	0.1875	0.228571429	0.152777778	BacV5	68	"k__Bacteria(100);p__Nitrospirae(100);c__Nitrospira(100);o__Nitrospirales(100);f__Nitrospiraceae(100);f__Nitrospiraceae_unclassified(90);f__Nitrospiraceae_unclassified(90);"	k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	f__Nitrospiraceae_unclassified	f__Nitrospiraceae_unclassified
BacV5_Otu_001830	no	2.26E-05	0.131067961	9.76E-06	4.61E-05	1.13E-05	0.0625	0.285714286	0.041666667	BacV5	68	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);o__Actinomycetales_unclassified(80);o__Actinomycetales_unclassified(80);o__Actinomycetales_unclassified(80);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	o__Actinomycetales_unclassified	o__Actinomycetales_unclassified	o__Actinomycetales_unclassified
BacV5_Otu_001831	no	2.55E-05	0.169902913	2.69E-05	2.62E-05	2.36E-05	0.15625	0.185714286	0.166666667	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhodospirillales(100);f__Rhodospirillaceae(100);g__Dongia(81);s__mobilis(81);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Dongia	s__mobilis
BacV5_Otu_001833	no	2.49E-05	0.155339806	1.77E-05	2.82E-05	2.80E-05	0.15625	0.228571429	0.083333333	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__MND1(100);o__MND1_unclassified(100);o__MND1_unclassified(100);o__MND1_unclassified(100);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	o__MND1_unclassified	o__MND1_unclassified	o__MND1_unclassified
BacV5_Otu_001835	no	2.88E-05	0.184466019	2.46E-05	2.30E-05	3.82E-05	0.140625	0.157142857	0.25	BacV5	68	"k__Bacteria(100);p__Firmicutes(100);c__Clostridia(100);o__Clostridiales(100);f__Clostridiaceae(100);f__Clostridiaceae_unclassified(83);f__Clostridiaceae_unclassified(83);"	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	f__Clostridiaceae_unclassified	f__Clostridiaceae_unclassified
BacV5_Otu_001838	no	1.75E-05	0.024271845	2.33E-06	0	4.80E-05	0.015625	0	0.055555556	BacV5	68	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);g__Microbacterium(100);g__Microbacterium_unclassified(80);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	g__Microbacterium_unclassified
BacV5_Otu_001840	no	2.61E-05	0.208737864	3.91E-05	1.56E-05	2.47E-05	0.265625	0.157142857	0.208333333	BacV5	68	"k__Bacteria(100);p__Actinobacteria(78);p__Actinobacteria_unclassified(78);p__Actinobacteria_unclassified(78);p__Actinobacteria_unclassified(78);p__Actinobacteria_unclassified(78);p__Actinobacteria_unclassified(78);"	k__Bacteria	p__Actinobacteria	p__Actinobacteria_unclassified	p__Actinobacteria_unclassified	p__Actinobacteria_unclassified	p__Actinobacteria_unclassified	p__Actinobacteria_unclassified
BacV5_Otu_001841	no	3.03E-05	0.009708738	1.02E-06	8.82E-05	0	0.015625	0.014285714	0	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Comamonadaceae(100);f__Comamonadaceae_unclassified(98);f__Comamonadaceae_unclassified(98);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae_unclassified	f__Comamonadaceae_unclassified
BacV5_Otu_001842	no	2.10E-05	0.111650485	7.45E-06	2.18E-05	3.21E-05	0.046875	0.085714286	0.194444444	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);o__Rhizobiales_unclassified(92);o__Rhizobiales_unclassified(92);o__Rhizobiales_unclassified(92);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	o__Rhizobiales_unclassified	o__Rhizobiales_unclassified	o__Rhizobiales_unclassified
BacV5_Otu_001843	no	2.46E-05	0.199029126	4.44E-05	1.37E-05	1.75E-05	0.3125	0.128571429	0.166666667	BacV5	68	"k__Bacteria(100);p__Chlamydiae(100);c__Chlamydiia(100);o__Chlamydiales(100);o__Chlamydiales_unclassified(98);o__Chlamydiales_unclassified(98);o__Chlamydiales_unclassified(98);"	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	o__Chlamydiales_unclassified	o__Chlamydiales_unclassified	o__Chlamydiales_unclassified
BacV5_Otu_001844	no	2.39E-05	0.150485437	3.89E-05	1.09E-05	2.31E-05	0.1875	0.114285714	0.152777778	BacV5	68	"k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(100);o__MIZ46(100);o__MIZ46_unclassified(100);o__MIZ46_unclassified(100);o__MIZ46_unclassified(100);"	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46	o__MIZ46_unclassified	o__MIZ46_unclassified	o__MIZ46_unclassified
BacV5_Otu_001845	no	2.17E-05	0.184466019	1.56E-05	3.04E-05	1.86E-05	0.140625	0.185714286	0.222222222	BacV5	67	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);f__Oxalobacteraceae_unclassified(99);f__Oxalobacteraceae_unclassified(99);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	f__Oxalobacteraceae_unclassified	f__Oxalobacteraceae_unclassified
BacV5_Otu_001846	no	2.14E-05	0.09223301	4.00E-05	2.65E-05	0	0.140625	0.142857143	0	BacV5	67	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Methylobacteriaceae(98);g__Methylobacterium(98);s__adhaesivum(96);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	s__adhaesivum
BacV5_Otu_001847	no	3.47E-05	0.17961165	4.55E-05	4.72E-05	1.30E-05	0.203125	0.271428571	0.069444444	BacV5	67	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardioidaceae(81);f__Nocardioidaceae_unclassified(81);f__Nocardioidaceae_unclassified(81);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	f__Nocardioidaceae_unclassified	f__Nocardioidaceae_unclassified
BacV5_Otu_001848	no	2.49E-05	0.106796117	1.48E-05	5.61E-05	3.72E-06	0.078125	0.214285714	0.027777778	BacV5	67	"k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);g__Curtobacterium(100);g__Curtobacterium_unclassified(100);"	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Curtobacterium	g__Curtobacterium_unclassified
BacV5_Otu_001849	no	2.52E-05	0.184466019	2.74E-05	2.24E-05	2.59E-05	0.21875	0.2	0.138888889	BacV5	67	"k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(100);o__Desulfuromonadales(100);f__Geobacteraceae(100);g__Geobacter(100);g__Geobacter_unclassified(84);"	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter	g__Geobacter_unclassified
BacV5_Otu_001850	no	2.09E-05	0.116504854	3.07E-05	1.78E-05	1.51E-05	0.125	0.171428571	0.055555556	BacV5	67	"k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhodospirillales(100);f__Rhodospirillaceae(100);f__Rhodospirillaceae_unclassified(100);f__Rhodospirillaceae_unclassified(100);"	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	f__Rhodospirillaceae_unclassified	f__Rhodospirillaceae_unclassified
BacV5_Otu_001852	no	2.23E-05	0.13592233	1.44E-05	1.39E-05	3.74E-05	0.078125	0.171428571	0.152777778	BacV5	67	"k__Bacteria(100);p__Chloroflexi(100);c__TK10(100);o__B07_WMSP1(100);o__B07_WMSP1_unclassified(100);o__B07_WMSP1_unclassified(100);o__B07_WMSP1_unclassified(100);"	k__Bacteria	p__Chloroflexi	c__TK10	o__B07_WMSP1	o__B07_WMSP1_unclassified	o__B07_WMSP1_unclassified	o__B07_WMSP1_unclassified
BacV5_Otu_001854	no	2.40E-05	0.145631068	7.40E-07	3.00E-05	3.88E-05	0.015625	0.142857143	0.263888889	BacV5	67	"k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);c__Betaproteobacteria_unclassified(98);c__Betaproteobacteria_unclassified(98);c__Betaproteobacteria_unclassified(98);c__Betaproteobacteria_unclassified(98);"	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	c__Betaproteobacteria_unclassified	c__Betaproteobacteria_unclassified	c__Betaproteobacteria_unclassified	c__Betaproteobacteria_unclassified
